item_id,price,quantity,sold,title,totalSoldQuantity,url,img,titleUnderIconList
605029521872,149.00,0,1856,女装 优质长绒棉A字型连衣裙(七分袖) 419860 优衣库UNIQLO,2049,//detail.m.tmall.com/item.htm?id=605029521872,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN016Zcrtv1ewH5EYygTy_!!0-item_pic.jpg,[]
603634277847,129.00,0,1882,男装 法兰绒格子衬衫(长袖) 421200 优衣库UNIQLO,2020,//detail.m.tmall.com/item.htm?id=603634277847,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01ThoK8Y1ewH4rt4Qc1_!!0-item_pic.jpg,[]
596383247868,59.00,0,1364,婴儿/幼儿 全棉罗纹T恤(长袖)(2件装) 422342 优衣库UNIQLO,2869,//detail.m.tmall.com/item.htm?id=596383247868,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01q6ophd1ewH3na3tRZ_!!0-item_pic.jpg,[]
584911370088,199.00,0,3501,男装 弹力运动长裤 413437 优衣库UNIQLO,19120,//detail.m.tmall.com/item.htm?id=584911370088,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01Mc1jD31ewH4BeqyxW_!!0-item_pic.jpg,[]
599150801616,79.00,0,848,女装 花式起居直筒裤 420107 优衣库UNIQLO,2550,//detail.m.tmall.com/item.htm?id=599150801616,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN018h9aXa1ewH4Xn52TW_!!0-item_pic.jpg,[]
596765456391,35.00,0,1775,男装 平脚短裤(格子)(内裤) 419736 优衣库UNIQLO,6436,//detail.m.tmall.com/item.htm?id=596765456391,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01SbYkcj1ewH48IPDB8_!!0-item_pic.jpg,[]
574442090276,149.00,0,676,女装 HEATTECH EXTRA WARM U领T恤(八分袖) 408241 优衣库UNIQLO,147567,//detail.m.tmall.com/item.htm?id=574442090276,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01U3nWzz1ewH56H0X6X_!!0-item_pic.jpg,[]
598666576118,79.00,0,464,婴儿/新生儿 压线连体装(长袖) 419820 优衣库UNIQLO,1090,//detail.m.tmall.com/item.htm?id=598666576118,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01dZZufp1ewH4QYpFf3_!!0-item_pic.jpg,[]
601206047005,129.00,0,1629,女装 法兰绒格子衬衫(长袖) 421651 优衣库UNIQLO,2430,//detail.m.tmall.com/item.htm?id=601206047005,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01uMh8xC1ewH4k64tzI_!!0-item_pic.jpg,[]
603065826286,149.00,0,3179,女装 睡衣(长袖) 418578 优衣库UNIQLO,3427,//detail.m.tmall.com/item.htm?id=603065826286,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01gMP2mz1ewH4xyMWQq_!!0-item_pic.jpg,[]
603140858888,79.00,0,1382,童装/男童/女童 (UT) DPJ MICKEY ART运动衫(长袖) 420968,1487,//detail.m.tmall.com/item.htm?id=603140858888,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN013s6Ktq1ewH4tMEcU3_!!0-item_pic.jpg,[]
601048900271,149.00,0,929,童装/男童/女童 弹力保暖裤(水洗产品) 421493 优衣库UNIQLO,1160,//detail.m.tmall.com/item.htm?id=601048900271,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01OHdBTh1ewH5FtPPnN_!!0-item_pic.jpg,[]
603878485849,599.00,0,1076,男装 高级轻型羽绒连帽外套 420314 优衣库UNIQLO,1122,//detail.m.tmall.com/item.htm?id=603878485849,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN017ErcyL1ewH5Irr732_!!0-item_pic.jpg,[]
589899611311,27.00,0,510,男装 袜子 416303 优衣库UNIQLO,2937,//detail.m.tmall.com/item.htm?id=589899611311,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN013HdWTp1ewH4oylagq_!!0-item_pic.jpg,[]
601490234644,499.00,0,868,男装 羊毛混纺针织夹克 421306 优衣库UNIQLO,977,//detail.m.tmall.com/item.htm?id=601490234644,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01P3bqAG1ewH510osuN_!!0-item_pic.jpg,[]
604792208940,149.00,0,1416,女装 花式衬衫(长袖) 418394 优衣库UNIQLO,1545,//detail.m.tmall.com/item.htm?id=604792208940,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01sMkIQK1ewH58LuZHs_!!0-item_pic.jpg,[]
594241871067,59.00,0,2611,女装 印花上衣(七分袖) 418421 优衣库UNIQLO,9435,//detail.m.tmall.com/item.htm?id=594241871067,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01lJy4ZS1ewH4o8FrYu_!!0-item_pic.jpg,[]
600397997820,129.00,0,1450,婴儿/幼儿 弹力牛仔保暖裤(水洗产品) 422073 优衣库UNIQLO,2101,//detail.m.tmall.com/item.htm?id=600397997820,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01oBCieS1ewH4ncLV7f_!!0-item_pic.jpg,[]
603073954782,149.00,0,829,童装/男童/女童 弹力保暖束脚裤 419053 优衣库UNIQLO,898,//detail.m.tmall.com/item.htm?id=603073954782,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01icsAud1ewH5FOFcV2_!!0-item_pic.jpg,[]
596393199197,35.00,0,20239,男装 SUPIMA COTTON针织短裤(普通腰)(内裤) 418812 优衣库UNIQLO,67271,//detail.m.tmall.com/item.htm?id=596393199197,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN017plG4y1ewH4aEH70a_!!0-item_pic.jpg,[]
597453222938,99.00,0,521,童装/女童 Ultra Stretch休闲套装(长袖) 420926 优衣库UNIQLO,2019,//detail.m.tmall.com/item.htm?id=597453222938,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01bGAnDm1ewH3ydH8lL_!!0-item_pic.jpg,[]
597888841961,79.00,0,1802,男装/女装 (UT) SHINKAI FILM 印花T恤(短袖) 423834 优衣库,9876,//detail.m.tmall.com/item.htm?id=597888841961,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01OCHkcl1ewH4OpRisy_!!0-item_pic.jpg,[]
602751550832,79.00,0,1548,童装/男童/女童 摇粒绒半拉链套头衫 423732 优衣库UNIQLO,1727,//detail.m.tmall.com/item.htm?id=602751550832,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01akUu3O1ewH4uClRU3_!!0-item_pic.jpg,[]
602166175059,79.00,0,929,童装/女童 HEATTECH EXTRA WARM绒面紧身裤 420880 优衣库UNIQLO,1321,//detail.m.tmall.com/item.htm?id=602166175059,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01c8f5FH1ewH54d4sN0_!!0-item_pic.jpg,[]
597645695096,35.00,0,5186,男装 SUPIMA COTTON针织短裤(低腰)(内裤) 419729 优衣库UNIQLO,13217,//detail.m.tmall.com/item.htm?id=597645695096,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01xvHcRV1ewH48CUSBC_!!0-item_pic.jpg,[]
605102685745,299.00,0,734,【设计师合作款】女装 菱形纹圆领开衫(长袖) 422606 优衣库,797,//detail.m.tmall.com/item.htm?id=605102685745,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01mrUnU91ewH5DA4ONO_!!0-item_pic.jpg,[]
595786820419,79.00,0,1639,童装/男童/女童 条纹圆领T恤(长袖) 420966 优衣库UNIQLO,4673,//detail.m.tmall.com/item.htm?id=595786820419,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01Cgbarv1ewH5J1KgYl_!!0-item_pic.jpg,[]
574177240743,149.00,0,872,女装 HEATTECH EXTRA WARM圆领T恤(长袖) 408240 优衣库UNIQLO,222665,//detail.m.tmall.com/item.htm?id=574177240743,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01k8N10V1ewH565xl1w_!!0-item_pic.jpg,[]
597853827554,99.00,0,2056,童装/男童/女童 法兰绒格子衬衫(长袖) 422118 优衣库UNIQLO,2992,//detail.m.tmall.com/item.htm?id=597853827554,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01VqF9xc1ewH3s6u6u3_!!0-item_pic.jpg,[]
600398109611,99.00,0,880,女装 HEATTECH针织连裤袜 420761 优衣库UNIQLO,1073,//detail.m.tmall.com/item.htm?id=600398109611,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01KFAMyu1ewH4WVdwYX_!!0-item_pic.jpg,[]
599354610888,99.00,0,2576,童装/男童/女童 高弹力牛仔修身长裤(水洗产品) 421069 优衣库,3706,//detail.m.tmall.com/item.htm?id=599354610888,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01fIDOC11ewH44XwQP9_!!0-item_pic.jpg,[]
598890205237,249.00,0,1185,男装 弹力摇粒绒长裤 419907 优衣库UNIQLO,1587,//detail.m.tmall.com/item.htm?id=598890205237,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01JriAwS1ewH4OECwv4_!!0-item_pic.jpg,[]
599345666955,199.00,0,2270,女装 SUPIMA COTTON弹力衬衫 418409 优衣库UNIQLO,6122,//detail.m.tmall.com/item.htm?id=599345666955,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01jGvOO41ewH4LXrXkU_!!0-item_pic.jpg,[]
583328240349,79.00,0,4313,男装 AIRism针织短裤(内裤) 414062 优衣库UNIQLO,78556,//detail.m.tmall.com/item.htm?id=583328240349,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01koJKAn1ewH43A2NsC_!!0-item_pic.jpg,[]
598927952606,199.00,0,2254,男装 洗旧无褶直筒长裤 418917 优衣库UNIQLO,4591,//detail.m.tmall.com/item.htm?id=598927952606,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01aUZX5J1ewH5FG31IA_!!0-item_pic.jpg,[]
596200478888,59.00,0,3782,童装/女童 短裤(3件装)(内裤) 418651 优衣库UNIQLO,13239,//detail.m.tmall.com/item.htm?id=596200478888,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01YU9SEb1ewH3q8JTGX_!!0-item_pic.jpg,[]
600944451318,39.00,0,1389,婴儿/幼儿 (UT) DPJ紧身裤 420048 优衣库UNIQLO,2354,//detail.m.tmall.com/item.htm?id=600944451318,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01AD31xX1ewH4QS7Lu9_!!0-item_pic.jpg,[]
592061661299,35.00,0,9613,男装/女装 袋装圆领T恤(短袖) 413485 优衣库UNIQLO,171103,//detail.m.tmall.com/item.htm?id=592061661299,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01qEmk2B1ewH5FIFBVx_!!0-item_pic.jpg,[]
597368803040,35.00,0,2933,男装 平脚短裤(格子)(内裤) 419735 优衣库UNIQLO,9563,//detail.m.tmall.com/item.htm?id=597368803040,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01Epn8mo1ewH46wAfBR_!!0-item_pic.jpg,[]
604057227226,99.00,0,2114,男装 棉混纺竹节纱圆领针织衫(长袖) 419186 优衣库UNIQLO,2263,//detail.m.tmall.com/item.htm?id=604057227226,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN012JhgK71ewH50SK8Jd_!!0-item_pic.jpg,[]
598783139815,149.00,0,2169,女装 灯芯绒半开领上衣(长袖) 420563 优衣库UNIQLO,3958,//detail.m.tmall.com/item.htm?id=598783139815,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01VFYsZu1ewH4An6mcd_!!0-item_pic.jpg,[]
595680861086,249.00,0,2670,男装 弹力运动拉链连帽开衫 418702 优衣库UNIQLO,5226,//detail.m.tmall.com/item.htm?id=595680861086,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01m14hzk1ewH4tnTAj3_!!0-item_pic.jpg,[]
599636861945,99.00,0,2416,童装 弹力运动连帽外套(长袖) 416724 优衣库UNIQLO,6140,//detail.m.tmall.com/item.htm?id=599636861945,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01uALEbG1ewH4En95Ec_!!0-item_pic.jpg,[]
603911242426,149.00,0,2934,女装 运动式文胸 421276 优衣库UNIQLO,3209,//detail.m.tmall.com/item.htm?id=603911242426,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01CL9W3R1ewH50IDUwV_!!0-item_pic.jpg,[]
596990753460,249.00,0,1549,女装 EZY九分裤 421993 优衣库UNIQLO,3986,//detail.m.tmall.com/item.htm?id=596990753460,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01NgU6dr1ewH3y1GPmU_!!0-item_pic.jpg,[]
604300779288,149.00,0,2879,男装 Ultra Stretch休闲套装(长袖) 418490 优衣库UNIQLO,3090,//detail.m.tmall.com/item.htm?id=604300779288,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01Hirwh61ewH554cHi5_!!0-item_pic.jpg,[]
597918645493,149.00,0,1854,童装/男童/女童 轻型保暖WARM PADDED便携式茄克 418600 优衣库,2479,//detail.m.tmall.com/item.htm?id=597918645493,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01XAJBm51ewH4eJ5tfo_!!0-item_pic.jpg,[]
601529180239,149.00,0,6390,男装/亲子装 (UT) DPJ MICKEY ART运动衫(长袖) 422563,7553,//detail.m.tmall.com/item.htm?id=601529180239,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01B8w5Vr1ewH4xeOPmc_!!0-item_pic.jpg,[]
601528536723,149.00,0,1571,男装/女装 (UT) DPJ MICKEY ART运动衫(长袖) 422562,1861,//detail.m.tmall.com/item.htm?id=601528536723,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN0171SkfT1ewH4syt3dW_!!0-item_pic.jpg,[]
604055335394,99.00,0,2114,男装 棉混纺竹节纱圆领针织衫(长袖) 419186 优衣库UNIQLO,2298,//detail.m.tmall.com/item.htm?id=604055335394,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01qFu7NX1ewH4zkXoWx_!!0-item_pic.jpg,[]
573525209457,79.00,0,934,男装 HEATTECH两翻领T恤(九分袖) 408112 优衣库UNIQLO,31149,//detail.m.tmall.com/item.htm?id=573525209457,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01R955hN1ewH59Jcci5_!!0-item_pic.jpg,[]
594904264776,199.00,0,2948,男装 牛仔衬衫(水洗产品)(长袖) 419016 优衣库UNIQLO,6697,//detail.m.tmall.com/item.htm?id=594904264776,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01FG8Je51ewH3vSYi8g_!!0-item_pic.jpg,[]
599356753284,399.00,0,809,女装 仿羊羔绒压线连帽外套 420213 优衣库UNIQLO,1017,//detail.m.tmall.com/item.htm?id=599356753284,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01qxNH2j1ewH5BVaS1a_!!0-item_pic.jpg,[]
599272003950,599.00,0,2519,男装 羊毛混纺茄克 420000 优衣库UNIQLO,3196,//detail.m.tmall.com/item.htm?id=599272003950,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01y9HxzB1ewH5B2Xc4B_!!0-item_pic.jpg,[]
591557887945,299.00,0,943,【设计师合作款】女装 高腰宽腿直筒牛仔裤(水洗产品) 422014,40611,//detail.m.tmall.com/item.htm?id=591557887945,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01jCvDfD1ewH3xEiFSV_!!0-item_pic.jpg,[]
605249610112,149.00,0,785,【设计师合作款】女装 花式睡衣(长袖) 418943 优衣库UNIQLO,846,//detail.m.tmall.com/item.htm?id=605249610112,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01PifRiJ1ewH5D2FYYA_!!0-item_pic.jpg,[]
599469223623,39.00,0,1605,童装/女童 罗纹紧身裤 420852 优衣库UNIQLO,3538,//detail.m.tmall.com/item.htm?id=599469223623,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01WeLr0V1ewH52XMerT_!!0-item_pic.jpg,[]
598897369107,79.00,0,1747,婴儿/新生儿 压线连体装(长袖) 419817 优衣库UNIQLO,3786,//detail.m.tmall.com/item.htm?id=598897369107,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN019VTBHl1ewH4LLgH9F_!!0-item_pic.jpg,[]
602947487704,79.00,0,967,童装/男童/女童 摇粒绒半拉链套头衫 422752 优衣库UNIQLO,1079,//detail.m.tmall.com/item.htm?id=602947487704,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01asXZOZ1ewH5ItgbCq_!!0-item_pic.jpg,[]
601706728665,299.00,0,1095,【设计师合作款】女装 喇叭牛仔九分裤(水洗产品) 421244 优衣库,1524,//detail.m.tmall.com/item.htm?id=601706728665,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01gDBgAL1ewH504Ypy5_!!0-item_pic.jpg,[]
596016893367,79.00,0,3624,婴儿/幼儿 睡衣(长袖) 418762 优衣库UNIQLO,4919,//detail.m.tmall.com/item.htm?id=596016893367,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01yBso5o1ewH428P4cH_!!0-item_pic.jpg,[]
597667726907,35.00,0,4395,男装 SUPIMA COTTON针织短裤(条纹)(内裤) 419708 优衣库UNIQLO,11646,//detail.m.tmall.com/item.htm?id=597667726907,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01ys8Ef01ewH47k3fUq_!!0-item_pic.jpg,[]
600430583096,79.00,0,2148,女装 HEATTECH紧身裤(十分) 418329 优衣库UNIQLO,2577,//detail.m.tmall.com/item.htm?id=600430583096,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01N7gCC81ewH5GxZz85_!!0-item_pic.jpg,[]
598659288816,399.00,0,2184,男装 绗缝背心 420677 优衣库UNIQLO,2593,//detail.m.tmall.com/item.htm?id=598659288816,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01HthUZX1ewH5Emisku_!!0-item_pic.jpg,[]
596019913958,149.00,0,27504,女装 轻型无钢圈文胸 419601 优衣库UNIQLO,89322,//detail.m.tmall.com/item.htm?id=596019913958,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01y7pODF1ewH5HwCVUT_!!0-item_pic.jpg,[]
603849826204,39.00,0,1522,婴儿/幼儿 HEATTECH U领T恤(长袖) 409426 优衣库UNIQLO,1717,//detail.m.tmall.com/item.htm?id=603849826204,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01RhPBgL1ewH51vT2yw_!!0-item_pic.jpg,[]
603703597247,129.00,0,1251,女装 法兰绒松紧长裤 419871 优衣库UNIQLO,1347,//detail.m.tmall.com/item.htm?id=603703597247,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01mLR9VA1ewH52dwn50_!!0-item_pic.jpg,[]
601485714852,299.00,0,1377,【设计师合作款】男装 宽腿打褶长裤 420664 优衣库UNIQLO,2495,//detail.m.tmall.com/item.htm?id=601485714852,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01va71BS1ewH51ThIWS_!!0-item_pic.jpg,[]
601486398533,99.00,0,952,男装 HEATTECH围巾 420270 优衣库UNIQLO,1167,//detail.m.tmall.com/item.htm?id=601486398533,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01DyeEaH1ewH4kZ5upo_!!0-item_pic.jpg,[]
584466958565,99.00,0,5083,【设计师合作款】男装 圆领T恤(短袖) 414351 优衣库UNIQLO,238012,//detail.m.tmall.com/item.htm?id=584466958565,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN015wosCS1ewH5JDRsPW_!!0-item_pic.jpg,[]
603635540506,99.00,0,955,童装/男童/女童 (UT) The Brands连帽运动衫(长袖) 420971,998,//detail.m.tmall.com/item.htm?id=603635540506,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01QXzE2n1ewH5555tEq_!!0-item_pic.jpg,[]
599080154572,39.00,0,2081,婴儿/幼儿 HEATTECH U领T恤 420062 优衣库UNIQLO,2510,//detail.m.tmall.com/item.htm?id=599080154572,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01QinW811ewH4NsAa4K_!!0-item_pic.jpg,[]
597274221274,199.00,0,1704,男装 牛仔工装衬衫(水洗产品)(长袖) 419017 优衣库UNIQLO,3458,//detail.m.tmall.com/item.htm?id=597274221274,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01Qu1SMa1ewH4LO6ffr_!!0-item_pic.jpg,[]
596386191399,35.00,0,1112,女装 短裤(低腰)(三角)(内裤) 421867 优衣库UNIQLO,2927,//detail.m.tmall.com/item.htm?id=596386191399,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01T3jaFy1ewH48BMI4d_!!0-item_pic.jpg,[]
601285673888,599.00,0,1281,【设计师合作款】男装 仿羊羔绒休闲茄克 420429 优衣库UNIQLO,1644,//detail.m.tmall.com/item.htm?id=601285673888,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01FZk6fp1ewH53f3vAX_!!0-item_pic.jpg,[]
596202030347,59.00,0,1116,婴儿/幼儿 全棉罗纹T恤(长袖)(2件装) 420052 优衣库UNIQLO,2330,//detail.m.tmall.com/item.htm?id=596202030347,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01oVE8nE1ewH4awzQHn_!!0-item_pic.jpg,[]
603695381199,149.00,0,2808,女装 文胸 419616 优衣库UNIQLO,3039,//detail.m.tmall.com/item.htm?id=603695381199,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01F4HfkQ1ewH50IP6t5_!!0-item_pic.jpg,[]
595791568766,59.00,0,2514,童装/男童 短裤(3件装)(内裤) 420915 优衣库UNIQLO,6535,//detail.m.tmall.com/item.htm?id=595791568766,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01h7Zm411ewH3hl2H6I_!!0-item_pic.jpg,[]
596022325561,99.00,0,3626,男装 水洗横条T恤(长袖) 420785 优衣库UNIQLO,7855,//detail.m.tmall.com/item.htm?id=596022325561,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN0179EYwU1ewH3y1c34y_!!0-item_pic.jpg,[]
602300192541,299.00,0,744,男装 仿羊羔绒摇粒绒开衫 419753 优衣库UNIQLO,826,//detail.m.tmall.com/item.htm?id=602300192541,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN016aotTD1ewH5G26Vlw_!!0-item_pic.jpg,[]
605028897479,79.00,0,901,女装 丝光棉开领连衣裙(五分袖) 418315 优衣库UNIQLO,951,//detail.m.tmall.com/item.htm?id=605028897479,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01uRb2OX1ewH5EY7mWh_!!0-item_pic.jpg,[]
599101687889,99.00,0,2285,女装 针织宽腿七分裤 418252 优衣库UNIQLO,4542,//detail.m.tmall.com/item.htm?id=599101687889,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01boAvMK1ewH42vDyHT_!!0-item_pic.jpg,[]
600400921455,149.00,0,986,女装 HEATTECH EXTRA WARM紧身裤(十分) 421304 优衣库UNIQLO,1366,//detail.m.tmall.com/item.htm?id=600400921455,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN011hiqpS1ewH5KWqtMh_!!0-item_pic.jpg,[]
583530301012,79.00,0,2037,男装 AIRism针织短裤(低腰)(内裤) 414063 优衣库UNIQLO,29143,//detail.m.tmall.com/item.htm?id=583530301012,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN013elKSN1ewH2IlBmwK_!!0-item_pic.jpg,[]
601679419721,199.00,0,625,男装 HEATTECH ULTRA WARM圆领T恤(九分袖) 418799 优衣库UNIQLO,760,//detail.m.tmall.com/item.htm?id=601679419721,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01OxEiH11ewH4baUnNV_!!0-item_pic.jpg,[]
597394344515,99.00,0,1612,童装/男童/女童 法兰绒格子衬衫(长袖) 422119 优衣库UNIQLO,2487,//detail.m.tmall.com/item.htm?id=597394344515,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN011uuJ8Y1ewH3qGbE1h_!!0-item_pic.jpg,[]
602686080719,79.00,0,3629,童装/男童/女童 (UT) DPJ MICKEY ART运动衫(长袖) 419062,3853,//detail.m.tmall.com/item.htm?id=602686080719,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01aKIiCA1ewH4xCrNpx_!!0-item_pic.jpg,[]
601488438859,79.00,0,584,男装 HEATTECH针织手套 418849 优衣库UNIQLO,696,//detail.m.tmall.com/item.htm?id=601488438859,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01Uzcf9Q1ewH4hZvZQs_!!0-item_pic.jpg,[]
581156606173,199.00,0,660,男装 HEATTECH ULTRA WARM圆领T恤(九分袖) 408120 优衣库UNIQLO,108629,//detail.m.tmall.com/item.htm?id=581156606173,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01tJSf5v1ewH3qGWG5c_!!0-item_pic.jpg,[]
601206667340,249.00,0,513,女装 摇粒绒套装(长袖) 421705 优衣库UNIQLO,620,//detail.m.tmall.com/item.htm?id=601206667340,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01Boyj4U1ewH4lVAsSQ_!!0-item_pic.jpg,[]
601770101528,199.00,0,700,婴儿/幼儿 轻型保暖WARM PADDED拉链连帽外套 420029 优衣库,791,//detail.m.tmall.com/item.htm?id=601770101528,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01l8Myzm1ewH5A9fiW6_!!0-item_pic.jpg,[]
596035751550,299.00,0,1418,男装 高级轻型羽绒便携式茄克 419996 优衣库UNIQLO,1874,//detail.m.tmall.com/item.htm?id=596035751550,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN016JQGji1ewH5FG1woQ_!!0-item_pic.jpg,[]
598657324734,199.00,0,1296,男装 弹力运动拉链连帽开衫 420786 优衣库UNIQLO,2006,//detail.m.tmall.com/item.htm?id=598657324734,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01HCOEdI1ewH4TY7S4C_!!0-item_pic.jpg,[]
595803016314,35.00,0,2269,男装 针织短裤(三角)(内裤) 418816 优衣库UNIQLO,7688,//detail.m.tmall.com/item.htm?id=595803016314,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01zJlYbJ1ewH4AmVUO6_!!0-item_pic.jpg,[]
596020765153,35.00,0,4046,男装 SUPIMA COTTON针织短裤(印花)(内裤) 419713 优衣库UNIQLO,11892,//detail.m.tmall.com/item.htm?id=596020765153,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01DrYntc1ewH47oxPjh_!!0-item_pic.jpg,[]
599271991989,199.00,0,4150,女装 灯芯绒迷你裙 418882 优衣库UNIQLO,7938,//detail.m.tmall.com/item.htm?id=599271991989,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01VLZgj41ewH438JSqn_!!0-item_pic.jpg,[]
599267851727,99.00,0,2956,女装 打褶裤 425352 优衣库UNIQLO,4650,//detail.m.tmall.com/item.htm?id=599267851727,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN014DOdU81ewH4tidqBx_!!0-item_pic.jpg,[]
601562505635,399.00,0,1103,【设计师合作款】女装 羊毛混纺毛圈针织大衣 420986 优衣库,1380,//detail.m.tmall.com/item.htm?id=601562505635,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01oZbjKe1ewH5LolxE5_!!0-item_pic.jpg,[]
602860865838,79.00,0,1585,【3个月+】婴儿/新生儿 压线连体装(长袖) 419818 优衣库UNIQLO,1705,//detail.m.tmall.com/item.htm?id=602860865838,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01xLoCE11ewH4zrwu2m_!!0-item_pic.jpg,[]
600943655971,39.00,0,791,婴儿/幼儿 (UT) DPJ紧身裤 420050 优衣库UNIQLO,1315,//detail.m.tmall.com/item.htm?id=600943655971,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01Vc3ins1ewH4P21gqh_!!0-item_pic.jpg,[]
